filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
zymo_test_6000.fast5	51e38dc1-3aeb-4149-85e9-2d9d2259d980	af307028575a34db3268b4df36412691cb25b558	0	142	4	85.949750	1.500000	1200	TRUE	86.161000	1031	1.288750	523	9.975426	3.010695	74.842491	9.617610	74.842491	9.617610
zymo_test_6000.fast5	52025189-1933-42a2-afa3-40fa4b71bdfc	af307028575a34db3268b4df36412691cb25b558	0	485	1	110.515750	1.500000	1200	TRUE	111.157000	687	0.858750	242	12.009171	2.745218	65.924347	7.519222	65.924347	7.519222
zymo_test_6000.fast5	56112704-5f14-463b-a553-ae9edbf6c59c	af307028575a34db3268b4df36412691cb25b558	0	276	4	127.729500	1.500000	1200	TRUE	128.283250	757	0.946250	375	14.852197	3.078577	73.793297	8.743281	73.793297	8.743281
zymo_test_6000.fast5	562c9412-6d8d-4d87-9cf6-25fa71de8b12	af307028575a34db3268b4df36412691cb25b558	0	229	2	282.474500	1.500000	1200	TRUE	282.498250	1181	1.476250	570	10.849380	2.940388	73.793297	7.694088	73.793297	7.694088
zymo_test_6000.fast5	56bb0293-8f1e-48ab-9ba8-a4f118f13cae	af307028575a34db3268b4df36412691cb25b558	0	340	3	59.847250	1.500000	1200	TRUE	59.878500	1175	1.468750	496	12.785975	2.898046	70.645714	9.093013	70.645714	9.093013
zymo_test_6000.fast5	56d9469c-d636-4eed-9a83-b4e5c1083798	af307028575a34db3268b4df36412691cb25b558	0	140	1	16.544250	1.500000	1200	TRUE	16.996750	838	1.047500	356	12.856392	2.875253	56.306732	7.868954	56.306732	7.868954
zymo_test_6000.fast5	56fc7ac5-cd5a-40d0-aca5-ce5fa52fe419	af307028575a34db3268b4df36412691cb25b558	0	284	2	350.966000	1.500000	1200	TRUE	351.099750	1093	1.366250	542	10.514695	2.975487	78.164940	8.743281	78.164940	8.743281
zymo_test_6000.fast5	5751bc50-6be0-476e-9041-0cd459ca5399	af307028575a34db3268b4df36412691cb25b558	0	158	1	277.222750	1.500000	1200	TRUE	277.732750	792	0.990000	338	14.062243	2.937178	66.798676	8.568416	66.798676	8.568416
zymo_test_6000.fast5	57f1a5db-1947-4c8e-adbb-1a7944cb1ab3	af307028575a34db3268b4df36412691cb25b558	0	393	3	202.013250	1.500000	1200	TRUE	202.218250	1036	1.295000	463	15.538971	2.967061	81.312523	9.442744	81.312523	9.442744
zymo_test_6000.fast5	5889fb46-f472-4943-858c-c04ef9725745	af307028575a34db3268b4df36412691cb25b558	0	154	1	11.986750	1.500000	1200	TRUE	12.179250	1046	1.307500	435	12.801710	2.930999	77.115746	9.442744	77.115746	9.442744
zymo_test_6000.fast5	58d78ef8-21db-4d96-9c8d-f66751c56903	af307028575a34db3268b4df36412691cb25b558	0	13	3	404.564750	1.500000	1200	TRUE	404.678500	1109	1.386250	518	11.572055	2.986364	70.820580	8.393551	70.820580	8.393551
zymo_test_6000.fast5	58e7de43-9df9-4779-baff-670bde1972a3	af307028575a34db3268b4df36412691cb25b558	0	133	3	194.158000	1.500000	1200	TRUE	194.235500	1138	1.422500	661	9.180737	3.032852	63.301361	7.519222	63.301361	7.519222
