filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
zymo_test_6000.fast5	a5c0d8c3-d179-4638-a581-24d276e4b150	af307028575a34db3268b4df36412691cb25b558	0	305	4	325.516000	1.335000	1068	TRUE	325.759750	873	1.091250	374	16.450901	3.024929	66.099213	9.093013	66.099213	9.093013
zymo_test_6000.fast5	a618f0b9-3e74-46df-96f8-2e4cac92a9f2	af307028575a34db3268b4df36412691cb25b558	0	120	4	155.732750	1.500000	1200	TRUE	155.840250	1114	1.392500	438	13.611066	2.875784	53.683750	7.169491	53.683750	7.169491
zymo_test_6000.fast5	a6af8d50-46f2-4503-b0f1-3dc15c5af490	af307028575a34db3268b4df36412691cb25b558	0	162	4	87.414250	1.500000	1200	TRUE	88.080500	667	0.833750	332	16.615383	3.163821	63.126495	7.868954	63.126495	7.868954
zymo_test_6000.fast5	a6c42814-aeb3-4674-9203-0f7cf40d4a82	af307028575a34db3268b4df36412691cb25b558	0	100	3	58.442500	1.500000	1200	TRUE	59.042500	720	0.900000	345	16.448786	3.169467	69.771385	8.918147	69.771385	8.918147
zymo_test_6000.fast5	a6c5ce33-33c0-4dcc-b7e0-1f72e2072f20	af307028575a34db3268b4df36412691cb25b558	0	380	1	151.819750	1.500000	1200	FALSE	151.922250	1118	1.397500	236	6.329926	2.320719	58.579987	8.568416	58.579987	8.568416
zymo_test_6000.fast5	a9178228-b2c5-4f4c-8185-d8b78ca73f8e	af307028575a34db3268b4df36412691cb25b558	0	284	4	81.566000	1.177250	941	TRUE	81.619750	898	1.123500	480	18.289383	3.268500	75.367088	8.043819	75.367088	8.043819
zymo_test_6000.fast5	a93640e1-d777-4ce2-acf5-9141c3807920	af307028575a34db3268b4df36412691cb25b558	0	100	2	36.368750	1.500000	1200	TRUE	36.680000	951	1.188750	462	10.232460	3.010563	70.820580	9.442744	70.820580	9.442744
zymo_test_6000.fast5	a984e89a-8470-4d7b-a5b4-5f88cd038be3	af307028575a34db3268b4df36412691cb25b558	0	381	1	142.873750	1.500000	1200	TRUE	142.942500	1145	1.431250	515	14.414866	2.983629	75.891685	8.043819	75.891685	8.043819
zymo_test_6000.fast5	a9a4bd54-c123-4fb8-b306-08502534612d	af307028575a34db3268b4df36412691cb25b558	0	388	2	175.124750	1.500000	1200	TRUE	175.241000	1107	1.383750	573	17.280434	3.238157	74.317894	9.093013	74.317894	9.093013
zymo_test_6000.fast5	a9c1474d-be20-43a5-b3a5-fea87adb10b2	af307028575a34db3268b4df36412691cb25b558	0	459	3	441.056750	1.500000	1200	TRUE	441.263000	1035	1.293750	442	16.719746	3.026773	65.749481	8.393551	65.749481	8.393551
